concept_id	concept_history_id	concept_history_date	component_id	component_history_id	logical_type	codelist_id	codelist_history_id	id	code	description	attributes.Disease	attributes.Medcode	attributes.Category	attributes.ReadcodeDescr	attributes.Readcode	concept_version_id	concept_name	coding_system.id	coding_system.name	coding_system.description	phenotype_id	phenotype_version_id	phenotype_name
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63977	661M500	Heart failure self-management plan agreed	Heart failure	106198.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64006	9On2.00	Left ventricular dysfunction monitoring third letter	Heart failure	72341.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63995	8Hk0.00	Referred to heart failure education group	Heart failure	71235.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64023	G400.00	Acute cor pulmonale	Heart failure	8464.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63983	662T.00	Congestive heart failure monitoring	Heart failure	12366.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64007	9On3.00	Left ventricular dysfunction monitoring verbal invite	Heart failure	92305.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63996	9h11.00	Excepted from LVD quality indicators: Patient unsuitable	Heart failure	11613.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63985	679W100	Education about deteriorating heart failure	Heart failure	105002.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64035	G580.13	Right ventricular failure	Heart failure	10154.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64048	G5yyA00	Left ventricular diastolic dysfunction	Heart failure	12550.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63973	14A6.00	H/O: heart failure	Heart failure	15058.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64008	9On4.00	Left ventricular dysfunction monitoring telephone invite	Heart failure	96484.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64029	G580200	Decompensated cardiac failure	Heart failure	27884.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64041	G582.00	Acute heart failure	Heart failure	27964.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64001	9hH..00	Exception reporting: heart failure quality indicators	Heart failure	90935.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64020	G21z100	Hypertensive heart disease NOS with CCF	Heart failure	62718.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64003	9N6T.00	Referred by heart failure nurse specialist	Heart failure	69062.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64045	G58z.00	Heart failure NOS	Heart failure	4024.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63980	662h.00	New York Heart Association classification - class III	Heart failure	19066.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64044	G58..11	Cardiac failure	Heart failure	1223.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64031	G580400	Congestive heart failure due to valvular disease	Heart failure	94870.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64025	G554000	Congestive cardiomyopathy	Heart failure	5141.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63976	388D.00	New York Heart Assoc classification heart failure symptoms	Heart failure	46672.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64013	9Or3.00	Heart failure monitoring first letter	Heart failure	72965.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64014	9Or4.00	Heart failure monitoring second letter	Heart failure	72386.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64039	G581.11	Asthma - cardiac	Heart failure	23481.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64026	G554011	Congestive obstructive cardiomyopathy	Heart failure	68766.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64024	G41z.11	Chronic cor pulmonale	Heart failure	5695.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64028	G580100	Chronic congestive heart failure	Heart failure	32671.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64034	G580.12	Right heart failure	Heart failure	10079.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64040	G581.13	Impaired left ventricular function	Heart failure	5942.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63987	8B29.00	Cardiac failure therapy	Heart failure	24503.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63986	679X.00	Heart failure education	Heart failure	95835.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63979	662g.00	New York Heart Association classification - class II	Heart failure	13189.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63990	8CMK.00	Has heart failure management plan	Heart failure	103732.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64046	G58z.12	Cardiac failure NOS	Heart failure	17278.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64015	9Or5.00	Heart failure monitoring third letter	Heart failure	89650.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64005	9On1.00	Left ventricular dysfunction monitoring second letter	Heart failure	60721.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63989	8CL3.00	Heart failure care plan discussed with patient	Heart failure	32945.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64037	G581000	Acute left ventricular failure	Heart failure	5255.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64019	G211100	Benign hypertensive heart disease with CCF	Heart failure	52127.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64012	9Or2.00	Heart failure monitoring verbal invite	Heart failure	90192.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63998	9h1..00	Exception reporting: LVD quality indicators	Heart failure	34213.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64004	9On0.00	Left ventricular dysfunction monitoring first letter	Heart failure	60710.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63988	8CeC.00	Preferred place of care for next exacerbation heart failure	Heart failure	105542.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63981	662i.00	New York Heart Association classification - class IV	Heart failure	51214.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63975	1O1..00	Heart failure confirmed	Heart failure	9913.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63974	14AM.00	H/O: Heart failure in last year	Heart failure	46912.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63982	662p.00	Heart failure 6 month review	Heart failure	83502.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64038	G581.00	Left ventricular failure	Heart failure	884.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64033	G580.11	Congestive cardiac failure	Heart failure	2906.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64030	G580300	Compensated cardiac failure	Heart failure	11424.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64032	G580.00	Congestive heart failure	Heart failure	398.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63999	9hH0.00	Excepted heart failure quality indicators: Patient unsuitabl	Heart failure	30749.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64036	G580.14	Biventricular failure	Heart failure	9524.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64010	9Or0.00	Heart failure review completed	Heart failure	19380.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63984	662W.00	Heart failure annual review	Heart failure	30779.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63994	8HHz.00	Referral to heart failure exercise programme	Heart failure	70619.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64043	G58..00	Heart failure	Heart failure	2062.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64000	9hH1.00	Excepted heart failure quality indicators: Informed dissent	Heart failure	64062.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63993	8HBE.00	Heart failure follow-up	Heart failure	17851.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64018	G210100	Malignant hypertensive heart disease with CCF	Heart failure	72668.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64011	9Or1.00	Heart failure monitoring telephone invite	Heart failure	90193.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64027	G580000	Acute congestive heart failure	Heart failure	23707.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64017	G1yz100	Rheumatic left ventricular failure	Heart failure	22262.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	63991	8CMW800	Heart failure clinical pathway	Heart failure	106008.0	History of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1206	3551	2021-10-06T16:06:43.991066Z	1410	2097	1	1410	2043	64049	ZRad.00	New York Heart Assoc classification heart failure symptoms	Heart failure	26242.0	Diagnosis of Heart failure			3551	Heart failure - Primary care	5	Read codes v2	Read codes v2	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64067	103732.0	History of Heart failure	Heart failure			Has heart failure management plan	8CMK.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64112	10154.0	Diagnosis of Heart failure	Heart failure			Right ventricular failure	G580.13	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64101	5695.0	Diagnosis of Heart failure	Heart failure			Chronic cor pulmonale	G41z.11	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64107	11424.0	Diagnosis of Heart failure	Heart failure			Compensated cardiac failure	G580300	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64084	92305.0	History of Heart failure	Heart failure			Left ventricular dysfunction monitoring verbal invite	9On3.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64092	89650.0	History of Heart failure	Heart failure			Heart failure monitoring third letter	9Or5.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64119	104275.0	Diagnosis of Heart failure	Heart failure			Right ventricular failure	G584.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64110	2906.0	Diagnosis of Heart failure	Heart failure			Congestive cardiac failure	G580.11	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64088	90193.0	History of Heart failure	Heart failure			Heart failure monitoring telephone invite	9Or1.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64065	105542.0	History of Heart failure	Heart failure			Preferred place of care for next exacerbation heart failure	8CeC.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64094	22262.0	Diagnosis of Heart failure	Heart failure			Rheumatic left ventricular failure	G1yz100	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64093	32911.0	History of Heart failure	Heart failure			Heart failure monitoring administration	9Or..00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64078	90935.0	History of Heart failure	Heart failure			Exception reporting: heart failure quality indicators	9hH..00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64097	62718.0	Diagnosis of Heart failure	Heart failure			Hypertensive heart disease NOS with CCF	G21z100	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64085	96484.0	History of Heart failure	Heart failure			Left ventricular dysfunction monitoring telephone invite	9On4.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64114	5255.0	Diagnosis of Heart failure	Heart failure			Acute left ventricular failure	G581000	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64095	72668.0	Diagnosis of Heart failure	Heart failure			Malignant hypertensive heart disease with CCF	G210100	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64118	27964.0	Diagnosis of Heart failure	Heart failure			Acute heart failure	G582.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64061	30779.0	History of Heart failure	Heart failure			Heart failure annual review	662W.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64052	9913.0	Diagnosis of Heart failure	Heart failure			Heart failure confirmed	1O1..00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64096	52127.0	Diagnosis of Heart failure	Heart failure			Benign hypertensive heart disease with CCF	G211100	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64057	19066.0	Diagnosis of Heart failure	Heart failure			New York Heart Association classification - class III	662h.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64105	32671.0	Diagnosis of Heart failure	Heart failure			Chronic congestive heart failure	G580100	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64106	27884.0	Diagnosis of Heart failure	Heart failure			Decompensated cardiac failure	G580200	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64068	106008.0	History of Heart failure	Heart failure			Heart failure clinical pathway	8CMW800	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64099	57987.0	Diagnosis of Heart failure	Heart failure			Hyperten heart&renal dis+both(congestv)heart and renal fail	G234.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64062	105002.0	History of Heart failure	Heart failure			Education about deteriorating heart failure	679W100	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64060	12366.0	History of Heart failure	Heart failure			Congestive heart failure monitoring	662T.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64108	94870.0	Diagnosis of Heart failure	Heart failure			Congestive heart failure due to valvular disease	G580400	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64111	10079.0	Diagnosis of Heart failure	Heart failure			Right heart failure	G580.12	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64109	398.0	Diagnosis of Heart failure	Heart failure			Congestive heart failure	G580.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64056	13189.0	Diagnosis of Heart failure	Heart failure			New York Heart Association classification - class II	662g.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64081	60710.0	History of Heart failure	Heart failure			Left ventricular dysfunction monitoring first letter	9On0.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64074	28649.0	History of Heart failure	Heart failure			Excepted from LVD quality indicators: Informed dissent	9h12.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
