concept_id	concept_history_id	concept_history_date	component_id	component_history_id	logical_type	codelist_id	codelist_history_id	id	code	description	attributes.Entity.type	attributes.Category	attributes.Coding.System..Read.	concept_version_id	concept_name	coding_system.id	coding_system.name	coding_system.description	phenotype_id	phenotype_version_id	phenotype_name
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121102	G301100	Acute anteroseptal infarction	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121111	G307.00	Acute subendocardial infarction	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121144	G575.00	Cardiac arrest	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121138	G365.00	Rupture papillary muscle/curr comp fol acute myocard infarct	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121124	G30y100	Acute papillary muscle infarction	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121136	G381.00	Postoperative transmural myocardial infarction inferior wall	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121122	G311011	MI - myocardial infarction aborted	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121108	G303.00	Acute inferoposterior infarction	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121135	G362.00	Ventric septal defect/curr comp fol acut myocardal infarctn	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121109	G302.00	Acute inferolateral infarction	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121092	G350.00	Subsequent myocardial infarction of anterior wall	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121121	G30X000	Acute ST segment elevation myocardial infarction	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121098	323Z.00	ECG: myocardial infarct NOS	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121116	G311500	Acute coronary syndrome	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121115	G309.00	Acute Q-wave infarct	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121140	G38..00	Postoperative myocardial infarction	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121127	G30z.00	Acute myocardial infarction NOS	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121141	G574011	Cardiac arrest-ventricular fibrillation	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121132	G35X.00	Subsequent myocardial infarction of unspecified site	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121143	Gyu3400	[X]Acute transmural myocardial infarction of unspecif site	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121145	G575.11	Cardio-respiratory arrest	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121149	Gyu3600	[X]Subsequent myocardial infarction of unspecified site	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121117	G30y.00	Other acute myocardial infarction	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121128	G360.00	Haemopericardium/current comp folow acut myocard infarct	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121119	G30B.00	Acute posterolateral myocardial infarction	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121120	G30X.00	Acute transmural myocardial infarction of unspecif site	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121123	G30y200	Acute septal infarction	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121148	G575100	Sudden cardiac death, so described	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121146	G575z00	Cardiac arrest, unspecified	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121103	G300.00	Acute anterolateral infarction	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121095	G30..15	MI - acute myocardial infarction	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121094	G30..16	Thrombosis - coronary	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121101	G307100	Acute non-ST segment elevation myocardial infarction	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121130	G351.00	Subsequent myocardial infarction of inferior wall	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121105	G301.00	Other specified anterior myocardial infarction	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121137	G364.00	Ruptur chordae tendinae/curr comp fol acute myocard infarct	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121114	G305.00	Lateral myocardial infarction NOS	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121096	323..00	ECG: myocardial infarction	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121147	G575000	Cardiac arrest with successful resuscitation	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121131	G353.00	Subsequent myocardial infarction of other sites	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121126	G311000	Myocardial infarction aborted	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121113	G306.00	True posterior myocardial infarction	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121142	G575.12	Asystole	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
2019	5176	2021-10-06T16:26:46.475497Z	2223	2910	1	2223	2856	121097	G30..13	Cardiac rupture following myocardial infarction (MI)	myocardial infarction - read	diagnostic	Read	5176	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH613	1226	Myocardial Infarction
