concept_id	concept_history_id	concept_history_date	component_id	component_history_id	logical_type	codelist_id	codelist_history_id	id	code	description	concept_version_id	concept_name	coding_system.id	coding_system.name	coding_system.description	phenotype_id	phenotype_version_id	phenotype_name
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250515	G580.00	Congestive heart failure	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250499	G230.00	Malignant hypertensive heart and renal disease	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250532	G5yyA00	Left ventricular diastolic dysfunction	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250512	G554011	Congestive obstructive cardiomyopathy	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250493	G580400	Congestive heart failure due to valvular disease	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250519	G580.14	Biventricular failure	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250510	G41z.11	Chronic cor pulmonale	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250530	G58z.12	Cardiac failure Not Otherwise Specified 	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250505	662p.00	Heart failure 6 month review	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250502	G1yz100	Rheumatic left ventricular failure	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250531	G5yy900	Left ventricular systolic dysfunction	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250508	9Or0.00	Heart failure review completed	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250511	G554000	Congestive cardiomyopathy	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250520	G580000	Acute congestive heart failure	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250518	G580.13	Right ventricular failure	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250524	G581.00	Left ventricular failure	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250497	G211100	Benign hypertensive heart disease with CCF	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250495	G210000	Malignant hypertensive heart disease without CCF	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250528	G582.00	Acute heart failure	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250523	G580300	Compensated cardiac failure	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250529	G58z.00	Heart failure Not Otherwise Specified	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250513	G58..00	Heart failure	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250494	G210.00	Malignant hypertensive heart disease	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3197	8553	2022-08-23T11:28:47.265262Z	3800	5119	1	3800	5014	250526	G581.13	Impaired left ventricular function	8553	File - Heart Failure - Primary Care - Incident - Diagnosis	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3198	8555	2022-08-23T11:28:47.597553Z	3801	5120	1	3801	5015	250534	585f.00	Echocardiogram shows left ventricular systolic dysfunction	8555	File - Heart Failure - Primary Care - Incident - Abnormal Echocardiogram Findings	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3198	8555	2022-08-23T11:28:47.597553Z	3801	5120	1	3801	5015	250535	585g.00	Echocardiogram shows left ventricular diastolic dysfunction	8555	File - Heart Failure - Primary Care - Incident - Abnormal Echocardiogram Findings	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250564	9Or..00	Heart failure monitoring administration	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250561	9On2.00	Left ventricular dysfunction monitoring third letter	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250553	9N0k.00	Seen in heart failure clinic	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250584	H584z00	Acute pulmonary oedema NOS	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250574	9hH0.00	Excepted heart failure quality indicators: Patient unsuitabl	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250544	662g.00	New York Heart Association classification - class II	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250563	9On4.00	Left ventricular dysfunction monitoring telephone invite	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250560	9On1.00	Left ventricular dysfunction monitoring second letter	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250577	G58z.11	Weak heart	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250581	H541z00	Pulmonary oedema NOS	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250555	9N4s.00	Did not attend practice nurse heart failure clinic	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250582	H54z.00	Pulmonary congestion and hypostasis NOS	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250550	8HHz.00	Referral to heart failure exercise programme	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250572	9h12.00	Excepted from LVD quality indicators: Informed dissent	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250549	8HBE.00	Heart failure follow-up	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250541	388D.00	New York Heart Assoc classification heart failure symptoms	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250537	14AM.00	H/O: Heart failure in last year	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250562	9On3.00	Left ventricular dysfunction monitoring verbal invite	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250568	9Or4.00	Heart failure monitoring second letter	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250539	1J60.00	Suspected heart failure	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250573	9hH..00	Exception reporting: heart failure quality indicators	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250556	9N4w.00	Did not attend heart failure clinic	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250567	9Or3.00	Heart failure monitoring first letter	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250559	9On0.00	Left ventricular dysfunction monitoring first letter	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250554	9N2p.00	Seen by community heart failure nurse	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250542	662T.00	Congestive heart failure monitoring	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250557	9N6T.00	Referred by heart failure nurse specialist	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250543	662f.00	New York Heart Association classification - class I	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250566	9Or2.00	Heart failure monitoring verbal invite	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250547	679X.00	Heart failure education	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250540	23E1.00	O/E - pulmonary oedema	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250575	9hH1.00	Excepted heart failure quality indicators: Informed dissent	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250565	9Or1.00	Heart failure monitoring telephone invite	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250545	662h.00	New York Heart Association classification - class III	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250576	G581.12	Pulmonary oedema - acute	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250571	9h11.00	Excepted from LVD quality indicators: Patient unsuitable	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250536	14A6.00	H/O: heart failure	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250585	ZRad.00	New York Heart Assoc classification heart failure symptoms	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250551	8Hg8.00	Discharge from practice nurse heart failure clinic	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250578	H54..00	Pulmonary congestion and hypostasis	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250552	8Hk0.00	Referred to heart failure education group	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250548	8CL3.00	Heart failure care plan discussed with patient	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250558	9On..00	Left ventricular dysfunction monitoring administration	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250546	662i.00	New York Heart Association classification - class IV	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250579	H541.00	Pulmonary congestion	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250580	H541000	Chronic pulmonary oedema	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250569	9Or5.00	Heart failure monitoring third letter	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250570	9h1..00	Exception reporting: LVD quality indicators	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250583	H584.00	Acute pulmonary oedema unspecified	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3199	8557	2022-08-23T11:28:49.490487Z	3802	5121	1	3802	5016	250538	1736	Paroxysmal nocturnal dyspnoea	8557	File - Heart Failure - Primary Care - Prevalent	5	Read codes v2	Read codes v2	PH1028	2265	Heart Failure (fatal/non-fatal)
3200	8559	2022-08-23T11:28:49.903922Z	3803	5122	1	3803	5017	250587	I50.1	Left ventricular heart failure	8559	File - Coronary Heart Disease - Secondary Care	4	ICD10 codes	ICD10 Codes	PH1028	2265	Heart Failure (fatal/non-fatal)
3200	8559	2022-08-23T11:28:49.903922Z	3803	5122	1	3803	5017	250586	I50.0	Congestive heart failure	8559	File - Coronary Heart Disease - Secondary Care	4	ICD10 codes	ICD10 Codes	PH1028	2265	Heart Failure (fatal/non-fatal)
3200	8559	2022-08-23T11:28:49.903922Z	3803	5122	1	3803	5017	250588	I50.9	Heart failure, unspecified	8559	File - Coronary Heart Disease - Secondary Care	4	ICD10 codes	ICD10 Codes	PH1028	2265	Heart Failure (fatal/non-fatal)
3200	8559	2022-08-23T11:28:49.903922Z	3803	5122	1	3803	5017	250590	I13.0	Hypertensive heart and renal disease with (congestive) heart failure	8559	File - Coronary Heart Disease - Secondary Care	4	ICD10 codes	ICD10 Codes	PH1028	2265	Heart Failure (fatal/non-fatal)
3200	8559	2022-08-23T11:28:49.903922Z	3803	5122	1	3803	5017	250589	I11.0	Hypertensive heart disease with (congestive) heart failure	8559	File - Coronary Heart Disease - Secondary Care	4	ICD10 codes	ICD10 Codes	PH1028	2265	Heart Failure (fatal/non-fatal)
3200	8559	2022-08-23T11:28:49.903922Z	3803	5122	1	3803	5017	250591	I32.2	Hypertensive heart and renal disease with both (congestive) heart failure and renal failure	8559	File - Coronary Heart Disease - Secondary Care	4	ICD10 codes	ICD10 Codes	PH1028	2265	Heart Failure (fatal/non-fatal)
3201	8561	2022-08-23T11:28:50.320132Z	3804	5123	1	3804	5018	250597	I32.2	Hypertensive heart and renal disease with both (congestive) heart failure and renal failure	8561	File - Coronary Heart Disease - Death	4	ICD10 codes	ICD10 Codes	PH1028	2265	Heart Failure (fatal/non-fatal)
3201	8561	2022-08-23T11:28:50.320132Z	3804	5123	1	3804	5018	250594	I50.9	Heart failure, unspecified	8561	File - Coronary Heart Disease - Death	4	ICD10 codes	ICD10 Codes	PH1028	2265	Heart Failure (fatal/non-fatal)
3201	8561	2022-08-23T11:28:50.320132Z	3804	5123	1	3804	5018	250596	I13.0	Hypertensive heart and renal disease with (congestive) heart failure	8561	File - Coronary Heart Disease - Death	4	ICD10 codes	ICD10 Codes	PH1028	2265	Heart Failure (fatal/non-fatal)
3201	8561	2022-08-23T11:28:50.320132Z	3804	5123	1	3804	5018	250593	I50.1	Left ventricular heart failure	8561	File - Coronary Heart Disease - Death	4	ICD10 codes	ICD10 Codes	PH1028	2265	Heart Failure (fatal/non-fatal)
3201	8561	2022-08-23T11:28:50.320132Z	3804	5123	1	3804	5018	250595	I11.0	Hypertensive heart disease with (congestive) heart failure	8561	File - Coronary Heart Disease - Death	4	ICD10 codes	ICD10 Codes	PH1028	2265	Heart Failure (fatal/non-fatal)
3201	8561	2022-08-23T11:28:50.320132Z	3804	5123	1	3804	5018	250592	I50.0	Congestive heart failure	8561	File - Coronary Heart Disease - Death	4	ICD10 codes	ICD10 Codes	PH1028	2265	Heart Failure (fatal/non-fatal)
3202	8563	2022-08-23T11:28:50.684877Z	3805	5124	1	3805	5019	250599	428.1	Left heart failure	8563	File - Coronary Heart Disease - Death	17	ICD9 codes	ICD9 codes	PH1028	2265	Heart Failure (fatal/non-fatal)
