concept_id	concept_history_id	concept_history_date	component_id	component_history_id	logical_type	codelist_id	codelist_history_id	id	code	description	attributes	concept_version_id	concept_name	coding_system.id	coding_system.name	coding_system.description	phenotype_id	phenotype_version_id	phenotype_name
3569	10894	2024-05-05T22:40:11.353950Z	9335	11669	1	9335	10772	359985	G5542	Familial cardiomyopathy		10894	Cardiomyopathy	5	Read codes v2	Read codes v2	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3569	10894	2024-05-05T22:40:11.353950Z	9335	11669	1	9335	10772	359989	G554z	Other primary cardiomyopathy NOS		10894	Cardiomyopathy	5	Read codes v2	Read codes v2	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3569	10894	2024-05-05T22:40:11.353950Z	9335	11669	1	9335	10772	359997	G5581	Cardiomyopathy in myotonic dystrophy		10894	Cardiomyopathy	5	Read codes v2	Read codes v2	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3569	10894	2024-05-05T22:40:11.353950Z	9335	11669	1	9335	10772	360004	G55y0	Cardiomyopathy due to drugs and other external agents		10894	Cardiomyopathy	5	Read codes v2	Read codes v2	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3569	10894	2024-05-05T22:40:11.353950Z	9335	11669	1	9335	10772	360012	Gyu5T	[X]Cardiomyopathy in other diseases classified elsewhere		10894	Cardiomyopathy	5	Read codes v2	Read codes v2	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360071	YauE0	Tachycardia-induced cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360049	Y207Y	Cardiomyopathy in diseases EC, NOS		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360037	Y207p	Postpartum cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360068	Yatsd	Takotsubo cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360039	Y207r	Familial dilated cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360073	YE0Qv	(Becker's disease) or (obscure African cardiomyopathy)		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360024	Y207i	DCM - Dilated cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360084	YMAHg	[X]Cardiomyopathy in other diseases classified elsewhere		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360016	Y207a	Cardiomyopathy NOS		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360076	YE0Qy	Secondary cardiomyopathy: [dilated] or [NOS]		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360050	Y207Z	Secondary cardiomyopathy NOS		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360053	Y2085	Obscure African cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360054	Y2089	Drug-induced cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360036	Y207O	Nutritional and metabolic cardiomyopathies		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360033	Y207n	Post-myocarditic cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360025	Y207I	Cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360032	Y207M	Familial cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360051	Y2081	Cardiomyopathy in myotonic dystrophy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360082	YMAHe	[X]Cardiomyopathy in metabolic diseases classified elsewhere		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360031	Y207m	Primary dilated cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360069	Yatse	Stress cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360055	Y208A	Cardiomyopathy due to drug		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360070	YauDz	Tachycardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360080	YMAHc	[X]Other cardiomyopathies		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360075	YE0Qx	(Heart: [fatty infiltration] or [fatty degeneration]) or (nutritional and metabolic cardiomyopathy NOS)		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360023	Y207h	Dilated cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360083	YMAHf	[X]Cardiomyopathy in nutritional diseases classified elsewhere		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360034	Y207N	Other primary cardiomyopathy NOS		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360059	Y70ZD	Benign scapuloperoneal muscular dystrophy with cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360060	Y70ZO	Severe scapuloperoneal muscular dystrophy with cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360042	Y207S	Nutritional and metabolic cardiomyopathy NOS		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360056	Y208B	Alcoholic cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360048	Y207X	Cardiomyopathy in Friedreich's ataxia		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360062	YajR9	Cardiomyopathy in Duchenne muscular dystrophy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360029	Y207l	Secondary dilated cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360061	Ya3KE	Arrhythmogenic right ventricular cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360026	Y207j	Congestive cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360052	Y2082	Dystrophic cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360028	Y207K	Other primary cardiomyopathies		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360027	Y207k	COCM - Congestive cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360085	YMAkN	Cardiomyopathy due to drugs and other external agents		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360066	YaRD3	CCM - Congestive cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360035	Y207o	Cardiomyopathy in the puerperium		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360046	Y207W	Cardiomyopathy in disease EC		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
3570	10895	2024-05-05T22:40:11.451349Z	9337	11672	1	9337	10774	360038	Y207q	Puerperal cardiomyopathy		10895	Cardiomyopathy	6	Read codes v3	Read codes v3	PH1646	3383	Cardiomyopathy (exc. HCM, restrictive, ischaemic & infective)
