concept_id	concept_history_id	concept_history_date	component_id	component_history_id	logical_type	codelist_id	codelist_history_id	id	code	description	attributes.Medcode	concept_version_id	concept_name	coding_system.id	coding_system.name	coding_system.description	phenotype_id	phenotype_version_id	phenotype_name
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300478	8HTL.00	Referral to heart failure clinic	48897	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300540	402 C	HYPERTENSION CONGESTIVE HEART FAILURE	274927	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300501	G580000	Acute congestive heart failure	23707	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300505	8B29.00	Cardiac failure therapy	24503	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300487	G5yyA00	Left ventricular diastolic dysfunction	12550	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300506	SP11111	Heart failure as a complication of care	66306	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300504	9hH1.00	Excepted heart failure quality indicators: Informed dissent	64062	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300468	G580200	Decompensated cardiac failure	27884	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300507	G580300	Compensated cardiac failure	11424	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300458	8HBE.00	Heart failure follow-up	17851	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300492	67D4.00	Heart failure information given to patient	60099	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300477	G581.11	Asthma - cardiac	23481	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300557	9Or2.00	Heart failure monitoring verbal invite	90192	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300542	585g.00	Echocardiogram shows left ventricular diastolic dysfunction	11351	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300520	9Or0.00	Heart failure review completed	19380	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300465	388D.00	New York Heart Assoc classification heart failure symptoms	46672	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300500	G58z.00	Heart failure NOS	4024	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300529	G581.12	Pulmonary oedema - acute	43618	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300502	9m5..00	High risk of heart failure screening invitation	106545	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300462	679W100	Education about deteriorating heart failure	105002	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300454	9Or1.00	Heart failure monitoring telephone invite	90193	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300553	9Or5.00	Heart failure monitoring third letter	89650	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300470	679X.00	Heart failure education	95835	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300496	4271.00	LVF (LEFT VENTRICULAR FAILURE)	303795	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300464	G58z.12	Cardiac failure NOS	17278	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300497	8CMK.00	Has heart failure management plan	103732	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300554	G58..00	Heart failure	2062	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300535	8HTL000	Referral to rapid access heart failure clinic	106680	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300534	14AM.00	H/O: Heart failure in last year	46912	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300471	4271H	HEART FAILURE LEFT-SIDED	303796	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300523	G58z.11	Weak heart	12590	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300486	G581000	Acute left ventricular failure	5255	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300546	585f.00	Echocardiogram shows left ventricular systolic dysfunction	11284	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300453	G580.00	Congestive heart failure	398	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300483	8HgD.00	Discharge from heart failure nurse service	102585	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300459	J615700	Cardiac portal cirrhosis	27438	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300555	G5yy900	Left ventricular systolic dysfunction	8966	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300480	662i.00	New York Heart Association classification - class IV	51214	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300456	7824BW	WEAK HEART	307228	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300544	8CL3.00	Heart failure care plan discussed with patient	32945	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300509	9N6T.00	Referred by heart failure nurse specialist	69062	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300525	Q48y100	Congenital cardiac failure	20822	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300457	G211100	Benign hypertensive heart disease with CCF	52127	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300551	4270D	CONGESTIVE HEART FAILURE DECOMPENSATED	238196	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300472	662p.00	Heart failure 6 month review	83502	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300466	G583.00	Heart failure with normal ejection fraction	101138	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300463	G5y4z00	Post cardiac operation heart failure NOS	96799	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300467	662f.00	New York Heart Association classification - class I	18853	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300495	G581.13	Impaired left ventricular function	5942	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300485	4271A	LEFT VENTRICULAR FAILURE ACUTE	306435	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300493	G580400	Congestive heart failure due to valvular disease	94870	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300511	662T.00	Congestive heart failure monitoring	12366	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300452	Q490.00	Neonatal cardiac failure	23566	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300484	8CMW800	Heart failure clinical pathway	106008	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300559	G581.00	Left ventricular failure	884	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300541	662g.00	New York Heart Association classification - class II	13189	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300469	G583.11	HFNEF - heart failure with normal ejection fraction	101137	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300512	R2y1000	[D]Cardiorespiratory failure	20324	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300517	7824FM	MYOCARDIAL FAILURE	220689	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300547	8Hg8.00	Discharge from practice nurse heart failure clinic	91288	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300521	G582.00	Acute heart failure	27964	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300508	8IE1.00	Referral to heart failure exercise programme declined	106894	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300550	662W.00	Heart failure annual review	30779	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300494	9Or..00	Heart failure monitoring administration	32911	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300498	8HHb.00	Referral to heart failure nurse	26115	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300533	G580100	Chronic congestive heart failure	32671	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
3323	10183	2023-02-13T16:27:42.237300Z	8862	10462	1	8862	10176	300524	585k.00	Echocardiogram shows normal left ventricular function	12314	10183	Congestive heart failure Read codes - Charlson	5	Read codes v2	Read codes v2	PH1055	2313	Congestive heart failure - Charlson primary care
