concept_id	concept_history_id	concept_history_date	component_id	component_history_id	logical_type	codelist_id	codelist_history_id	id	code	description	attributes.Entity.type	attributes.Category	attributes.Coding.System..Read.	concept_version_id	concept_name	coding_system.id	coding_system.name	coding_system.description	phenotype_id	phenotype_version_id	phenotype_name
1913	4964	2021-10-06T16:23:55.162983Z	2117	2804	1	2117	2750	113317	G581.11	Asthma - cardiac	Heart Failure	diagnostic	Read	4964	Heart Failure - Primary Care	5	Read codes v2	Read codes v2	PH530	1060	Heart Failure
1913	4964	2021-10-06T16:23:55.162983Z	2117	2804	1	2117	2750	113327	G582.00	Acute heart failure	Heart Failure	diagnostic	Read	4964	Heart Failure - Primary Care	5	Read codes v2	Read codes v2	PH530	1060	Heart Failure
1913	4964	2021-10-06T16:23:55.162983Z	2117	2804	1	2117	2750	113318	G58..11	Cardiac failure	Heart Failure	diagnostic	Read	4964	Heart Failure - Primary Care	5	Read codes v2	Read codes v2	PH530	1060	Heart Failure
1913	4964	2021-10-06T16:23:55.162983Z	2117	2804	1	2117	2750	113329	Q490.00	Neonatal cardiac failure	Heart Failure	diagnostic	Read	4964	Heart Failure - Primary Care	5	Read codes v2	Read codes v2	PH530	1060	Heart Failure
1913	4964	2021-10-06T16:23:55.162983Z	2117	2804	1	2117	2750	113333	G580.11	Congestive cardiac failure	Heart Failure	diagnostic	Read	4964	Heart Failure - Primary Care	5	Read codes v2	Read codes v2	PH530	1060	Heart Failure
1913	4964	2021-10-06T16:23:55.162983Z	2117	2804	1	2117	2750	113328	G580200	Decompensated cardiac failure	Heart Failure	diagnostic	Read	4964	Heart Failure - Primary Care	5	Read codes v2	Read codes v2	PH530	1060	Heart Failure
1913	4964	2021-10-06T16:23:55.162983Z	2117	2804	1	2117	2750	113336	G580.14	Biventricular failure	Heart Failure	diagnostic	Read	4964	Heart Failure - Primary Care	5	Read codes v2	Read codes v2	PH530	1060	Heart Failure
1913	4964	2021-10-06T16:23:55.162983Z	2117	2804	1	2117	2750	113332	G580100	Chronic congestive heart failure	Heart Failure	diagnostic	Read	4964	Heart Failure - Primary Care	5	Read codes v2	Read codes v2	PH530	1060	Heart Failure
1913	4964	2021-10-06T16:23:55.162983Z	2117	2804	1	2117	2750	113322	G58..00	Heart failure	Heart Failure	diagnostic	Read	4964	Heart Failure - Primary Care	5	Read codes v2	Read codes v2	PH530	1060	Heart Failure
1913	4964	2021-10-06T16:23:55.162983Z	2117	2804	1	2117	2750	113334	G58z.00	Heart failure NOS	Heart Failure	diagnostic	Read	4964	Heart Failure - Primary Care	5	Read codes v2	Read codes v2	PH530	1060	Heart Failure
1913	4964	2021-10-06T16:23:55.162983Z	2117	2804	1	2117	2750	113326	G581000	Acute left ventricular failure	Heart Failure	diagnostic	Read	4964	Heart Failure - Primary Care	5	Read codes v2	Read codes v2	PH530	1060	Heart Failure
1913	4964	2021-10-06T16:23:55.162983Z	2117	2804	1	2117	2750	113335	G580.00	Congestive heart failure	Heart Failure	diagnostic	Read	4964	Heart Failure - Primary Care	5	Read codes v2	Read codes v2	PH530	1060	Heart Failure
1913	4964	2021-10-06T16:23:55.162983Z	2117	2804	1	2117	2750	113323	G58z.12	Cardiac failure NOS	Heart Failure	diagnostic	Read	4964	Heart Failure - Primary Care	5	Read codes v2	Read codes v2	PH530	1060	Heart Failure
1913	4964	2021-10-06T16:23:55.162983Z	2117	2804	1	2117	2750	113325	Q48y100	Congenital cardiac failure	Heart Failure	diagnostic	Read	4964	Heart Failure - Primary Care	5	Read codes v2	Read codes v2	PH530	1060	Heart Failure
1913	4964	2021-10-06T16:23:55.162983Z	2117	2804	1	2117	2750	113316	G234.00	Hyperten heart&renal dis+both(congestv)heart and renal fail	Heart Failure	diagnostic	Read	4964	Heart Failure - Primary Care	5	Read codes v2	Read codes v2	PH530	1060	Heart Failure
