concept_id	concept_history_id	concept_history_date	component_id	component_history_id	logical_type	codelist_id	codelist_history_id	id	code	description	attributes.Entity.type	attributes.Coding.System..OXMIS.Read.	attributes.Category	concept_version_id	concept_name	coding_system.id	coding_system.name	coding_system.description	phenotype_id	phenotype_version_id	phenotype_name
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102891	G301.00	Other specified anterior MI	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102911	G383.00	Postoperative transmural MI unspec site	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102905	G35X.00	Subsequent MI of unspecified site	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102922	G30X.00	Acute transmural MI of unspecif site	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102945	G37..00	Cardiac syndrome X	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102897	G30B.00	Acute posterolateral MI	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102902	G32..00	Old MI	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102907	G363.00	Ruptur cardiac wall w'out haemopericard/cur comp fol ac MI	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102915	Gyu3600	[X]Subsequent MI of unspecified site	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102901	G30z.00	Acute MI NOS	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102948	14AH.00	H/O: MI in last year	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102887	G30..11	Attack - heart	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102916	14A3.00	H/O: myocardial infarct <60	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102950	Gyu3100	[X]Other current complications following acute myocard infarct	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102946	Gyu3500	[X]Subsequent MI of other sites	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102906	G361.00	Atrial septal defect/curr comp folow acut myocardal infarct	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102941	G32..11	Healed MI	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102937	G30y100	Acute papillary muscle infarction	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102951	G38z.00	Postoperative MI, unspecified	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102921	G362.00	Ventric septal defect/curr comp fol acut myocardal infarctn	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102912	14A4.00	H/O: myocardial infarct >60	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102933	G305.00	Lateral MI NOS	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102898	G30X000	Acute ST segment elevation MI	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102899	G30y000	Acute atrial infarction	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102925	G30..12	Coronary thrombosis	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102931	G307.00	Acute subendocardial infarction	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102893	G304.00	Posterior MI NOS	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102936	G360.00	Haemopericardium/current comp folow acut myocard infarct	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102890	G30..17	Silent MI	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102932	G303.00	Acute inferoposterior infarction	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102942	G382.00	Postoperative transmural MI other sites	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102910	G381.00	Postoperative transmural MI inferior wall	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102927	G309.00	Acute Q-wave infarct	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102892	G302.00	Acute inferolateral infarction	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1842	4822	2021-10-06T16:21:19.862866Z	2046	2733	1	2046	2679	102903	G33z500	Post infarct angina	res15: Myocardial Infarction	Read	diagnostic	4822	Myocardial Infarction - Primary Care	5	Read codes v2	Read codes v2	PH481	962	Myocardial Infarction
1843	4824	2021-10-06T16:21:20.368992Z	2047	2734	1	2047	2680	102961	4129T	Status post MI	res15: Myocardial Infarction	OXMIS	diagnostic	4824	Myocardial Infarction - Primary Care	15	OXMIS codes	OXMIS codes	PH481	962	Myocardial Infarction
1843	4824	2021-10-06T16:21:20.368992Z	2047	2734	1	2047	2680	102970	4119N	Subendocardial infarction	res15: Myocardial Infarction	OXMIS	diagnostic	4824	Myocardial Infarction - Primary Care	15	OXMIS codes	OXMIS codes	PH481	962	Myocardial Infarction
1843	4824	2021-10-06T16:21:20.368992Z	2047	2734	1	2047	2680	102969	4109H	Myocardial infarct old	res15: Myocardial Infarction	OXMIS	diagnostic	4824	Myocardial Infarction - Primary Care	15	OXMIS codes	OXMIS codes	PH481	962	Myocardial Infarction
1843	4824	2021-10-06T16:21:20.368992Z	2047	2734	1	2047	2680	102967	4109N	Myocardial infarct	res15: Myocardial Infarction	OXMIS	diagnostic	4824	Myocardial Infarction - Primary Care	15	OXMIS codes	OXMIS codes	PH481	962	Myocardial Infarction
1843	4824	2021-10-06T16:21:20.368992Z	2047	2734	1	2047	2680	102966	4100N	MI with hypertension	res15: Myocardial Infarction	OXMIS	diagnostic	4824	Myocardial Infarction - Primary Care	15	OXMIS codes	OXMIS codes	PH481	962	Myocardial Infarction
1843	4824	2021-10-06T16:21:20.368992Z	2047	2734	1	2047	2680	102955	4109CR	Accident coronary	res15: Myocardial Infarction	OXMIS	diagnostic	4824	Myocardial Infarction - Primary Care	15	OXMIS codes	OXMIS codes	PH481	962	Myocardial Infarction
1843	4824	2021-10-06T16:21:20.368992Z	2047	2734	1	2047	2680	102962	429 AH	Heart attack	res15: Myocardial Infarction	OXMIS	diagnostic	4824	Myocardial Infarction - Primary Care	15	OXMIS codes	OXMIS codes	PH481	962	Myocardial Infarction
1843	4824	2021-10-06T16:21:20.368992Z	2047	2734	1	2047	2680	102959	4109TE	Thrombosis endocardial	res15: Myocardial Infarction	OXMIS	diagnostic	4824	Myocardial Infarction - Primary Care	15	OXMIS codes	OXMIS codes	PH481	962	Myocardial Infarction
1843	4824	2021-10-06T16:21:20.368992Z	2047	2734	1	2047	2680	102971	4129B	Syndrome post MI	res15: Myocardial Infarction	OXMIS	diagnostic	4824	Myocardial Infarction - Primary Care	15	OXMIS codes	OXMIS codes	PH481	962	Myocardial Infarction
1843	4824	2021-10-06T16:21:20.368992Z	2047	2734	1	2047	2680	102965	4109CL	Occlusion coronary	res15: Myocardial Infarction	OXMIS	diagnostic	4824	Myocardial Infarction - Primary Care	15	OXMIS codes	OXMIS codes	PH481	962	Myocardial Infarction
1843	4824	2021-10-06T16:21:20.368992Z	2047	2734	1	2047	2680	102964	4109TC	Thrombosis coronary	res15: Myocardial Infarction	OXMIS	diagnostic	4824	Myocardial Infarction - Primary Care	15	OXMIS codes	OXMIS codes	PH481	962	Myocardial Infarction
1843	4824	2021-10-06T16:21:20.368992Z	2047	2734	1	2047	2680	102958	4109NH	Infarct heart	res15: Myocardial Infarction	OXMIS	diagnostic	4824	Myocardial Infarction - Primary Care	15	OXMIS codes	OXMIS codes	PH481	962	Myocardial Infarction
1843	4824	2021-10-06T16:21:20.368992Z	2047	2734	1	2047	2680	102957	4109NA	Myocardial infarct acute	res15: Myocardial Infarction	OXMIS	diagnostic	4824	Myocardial Infarction - Primary Care	15	OXMIS codes	OXMIS codes	PH481	962	Myocardial Infarction
1843	4824	2021-10-06T16:21:20.368992Z	2047	2734	1	2047	2680	102952	4100NA	MI acute with hypertension	res15: Myocardial Infarction	OXMIS	diagnostic	4824	Myocardial Infarction - Primary Care	15	OXMIS codes	OXMIS codes	PH481	962	Myocardial Infarction
1843	4824	2021-10-06T16:21:20.368992Z	2047	2734	1	2047	2680	102956	4109HE	Myocardial infarct healed	res15: Myocardial Infarction	OXMIS	diagnostic	4824	Myocardial Infarction - Primary Care	15	OXMIS codes	OXMIS codes	PH481	962	Myocardial Infarction
1843	4824	2021-10-06T16:21:20.368992Z	2047	2734	1	2047	2680	102954	4109CA	Attack coronary	res15: Myocardial Infarction	OXMIS	diagnostic	4824	Myocardial Infarction - Primary Care	15	OXMIS codes	OXMIS codes	PH481	962	Myocardial Infarction
1843	4824	2021-10-06T16:21:20.368992Z	2047	2734	1	2047	2680	102963	4109TL	Thrombosis mural	res15: Myocardial Infarction	OXMIS	diagnostic	4824	Myocardial Infarction - Primary Care	15	OXMIS codes	OXMIS codes	PH481	962	Myocardial Infarction
1843	4824	2021-10-06T16:21:20.368992Z	2047	2734	1	2047	2680	102968	4109NC	Coronary infarction	res15: Myocardial Infarction	OXMIS	diagnostic	4824	Myocardial Infarction - Primary Care	15	OXMIS codes	OXMIS codes	PH481	962	Myocardial Infarction
1843	4824	2021-10-06T16:21:20.368992Z	2047	2734	1	2047	2680	102960	4109TM	Myocardial thrombosis	res15: Myocardial Infarction	OXMIS	diagnostic	4824	Myocardial Infarction - Primary Care	15	OXMIS codes	OXMIS codes	PH481	962	Myocardial Infarction
1843	4824	2021-10-06T16:21:20.368992Z	2047	2734	1	2047	2680	102972	4129TH	Coronary infarction healed	res15: Myocardial Infarction	OXMIS	diagnostic	4824	Myocardial Infarction - Primary Care	15	OXMIS codes	OXMIS codes	PH481	962	Myocardial Infarction
1843	4824	2021-10-06T16:21:20.368992Z	2047	2734	1	2047	2680	102953	4100T	Thrombosis coronary with hypertension	res15: Myocardial Infarction	OXMIS	diagnostic	4824	Myocardial Infarction - Primary Care	15	OXMIS codes	OXMIS codes	PH481	962	Myocardial Infarction
