concept_id	concept_history_id	concept_history_date	component_id	component_history_id	logical_type	codelist_id	codelist_history_id	id	code	description	attributes.Disease	attributes.Medcode	attributes.Category	attributes.ReadcodeDescr	attributes.Readcode	concept_version_id	concept_name	coding_system.id	coding_system.name	coding_system.description	phenotype_id	phenotype_version_id	phenotype_name
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66373	G366.00	Thrombosis atrium,auric append&vent/curr comp foll acute MI	Myocardial infarction	29553	Complications of MI (7)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66310	G32..11	Healed myocardial infarction	Myocardial infarction	16408	History of MI (1)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66335	G301z00	Anterior myocardial infarction NOS	Myocardial infarction	14897	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66359	Gyu3400	[X]Acute transmural myocardial infarction of unspecif site	Myocardial infarction	96838	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66365	G310.11	Dressler's syndrome	Myocardial infarction	15661	Complications of MI (7)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66369	G362.00	Ventric septal defect/curr comp fol acut myocardal infarctn	Myocardial infarction	37657	Complications of MI (7)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66353	G31y100	Microinfarction of heart	Myocardial infarction	68357	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66358	G38z.00	Postoperative myocardial infarction, unspecified	Myocardial infarction	68748	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66306	14A4.00	H/O: myocardial infarct >60	Myocardial infarction	40399	History of MI (1)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66354	G38..00	Postoperative myocardial infarction	Myocardial infarction	32272	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66313	G30..11	Attack - heart	Myocardial infarction	13566	Possible MI or uncertain date (2)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66319	323..00	ECG: myocardial infarction	Myocardial infarction	7783	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66317	G30X000	Acute ST segment elevation myocardial infarction	Myocardial infarction	12229	STEMI (3)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66350	G30y200	Acute septal infarction	Myocardial infarction	41221	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66368	G361.00	Atrial septal defect/curr comp folow acut myocardal infarct	Myocardial infarction	23708	Complications of MI (7)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66371	G364.00	Ruptur chordae tendinae/curr comp fol acute myocard infarct	Myocardial infarction	59940	Complications of MI (7)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66356	G381.00	Postoperative transmural myocardial infarction inferior wall	Myocardial infarction	46276	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66370	G363.00	Ruptur cardiac wall w'out haemopericard/cur comp fol ac MI	Myocardial infarction	59189	Complications of MI (7)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66366	G36..00	Certain current complication follow acute myocardial infarct	Myocardial infarction	36423	Complications of MI (7)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66311	G32..12	Personal history of myocardial infarction	Myocardial infarction	17464	History of MI (1)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66330	G30..16	Thrombosis - coronary	Myocardial infarction	13571	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66346	G30X.00	Acute transmural myocardial infarction of unspecif site	Myocardial infarction	29758	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66326	G30..00	Acute myocardial infarction	Myocardial infarction	241	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66374	G501.00	Post infarction pericarditis	Myocardial infarction	35119	Complications of MI (7)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66339	G305.00	Lateral myocardial infarction NOS	Myocardial infarction	14898	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66337	G303.00	Acute inferoposterior infarction	Myocardial infarction	29643	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66307	14AH.00	H/O: Myocardial infarction in last year	Myocardial infarction	50372	History of MI (1)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66334	G301100	Acute anteroseptal infarction	Myocardial infarction	17872	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66318	G307100	Acute non-ST segment elevation myocardial infarction	Myocardial infarction	10562	NSTEMI (4)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66360	G35..00	Subsequent myocardial infarction	Myocardial infarction	18842	Subsequent MI (6)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66363	G353.00	Subsequent myocardial infarction of other sites	Myocardial infarction	72562	Subsequent MI (6)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66344	G309.00	Acute Q-wave infarct	Myocardial infarction	30330	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66322	3235	ECG: subendocardial infarct	Myocardial infarction	55401	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66343	G308.00	Inferior myocardial infarction NOS	Myocardial infarction	1678	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66328	G30..13	Cardiac rupture following myocardial infarction (MI)	Myocardial infarction	30421	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66316	G30A.00	Mural thrombosis	Myocardial infarction	17133	Possible MI or uncertain date (2)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66305	14A3.00	H/O: myocardial infarct <60	Myocardial infarction	35674	History of MI (1)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66352	G30z.00	Acute myocardial infarction NOS	Myocardial infarction	14658	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66331	G300.00	Acute anterolateral infarction	Myocardial infarction	12139	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66336	G302.00	Acute inferolateral infarction	Myocardial infarction	8935	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66349	G30y100	Acute papillary muscle infarction	Myocardial infarction	62626	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66362	G351.00	Subsequent myocardial infarction of inferior wall	Myocardial infarction	38609	Subsequent MI (6)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66367	G360.00	Haemopericardium/current comp folow acut myocard infarct	Myocardial infarction	24126	Complications of MI (7)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66320	3233	ECG: antero-septal infarct.	Myocardial infarction	26975	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66332	G301.00	Other specified anterior myocardial infarction	Myocardial infarction	5387	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66314	G30..14	Heart attack	Myocardial infarction	1204	Possible MI or uncertain date (2)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66312	G33z500	Post infarct angina	Myocardial infarction	9555	History of MI (1)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1296	3731	2021-10-06T16:08:04.401992Z	1500	2187	1	1500	2133	66325	889A.00	Diab mellit insulin-glucose infus acute myocardial infarct	Myocardial infarction	61670	Acute MI not further specified (5)			3731	Myocardial infarction - Primary care	5	Read codes v2	Read codes v2	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66382	9555	History of MI (1)	Myocardial infarction			Post infarct angina	G33z500	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66440	59189	Complications of MI (7)	Myocardial infarction			Ruptur cardiac wall w'out haemopericard/cur comp fol ac MI	G363.00	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66412	9507	Acute MI not further specified (5)	Myocardial infarction			Acute non-Q wave infarction	G307000	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66394	59032	Acute MI not further specified (5)	Myocardial infarction			ECG: myocardial infarct NOS	323Z.00	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66424	32272	Acute MI not further specified (5)	Myocardial infarction			Postoperative myocardial infarction	G38..00	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66410	63467	Acute MI not further specified (5)	Myocardial infarction			True posterior myocardial infarction	G306.00	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66392	55401	Acute MI not further specified (5)	Myocardial infarction			ECG: subendocardial infarct	3235	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66393	52705	Acute MI not further specified (5)	Myocardial infarction			ECG: lateral infarction	3236	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66391	26972	Acute MI not further specified (5)	Myocardial infarction			ECG:posterior/inferior infarct	3234	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66415	32854	Acute MI not further specified (5)	Myocardial infarction			Acute posterolateral myocardial infarction	G30B.00	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66420	41221	Acute MI not further specified (5)	Myocardial infarction			Acute septal infarction	G30y200	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66403	40429	Acute MI not further specified (5)	Myocardial infarction			Acute anteroapical infarction	G301000	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66434	46166	Subsequent MI (6)	Myocardial infarction			Subsequent myocardial infarction of unspecified site	G35X.00	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66423	68357	Acute MI not further specified (5)	Myocardial infarction			Microinfarction of heart	G31y100	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66399	1677	Acute MI not further specified (5)	Myocardial infarction			MI - acute myocardial infarction	G30..15	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66432	38609	Subsequent MI (6)	Myocardial infarction			Subsequent myocardial infarction of inferior wall	G351.00	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66379	4017	History of MI (1)	Myocardial infarction			Old myocardial infarction	G32..00	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66417	34803	Acute MI not further specified (5)	Myocardial infarction			Other acute myocardial infarction	G30y.00	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66401	12139	Acute MI not further specified (5)	Myocardial infarction			Acute anterolateral infarction	G300.00	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66380	16408	History of MI (1)	Myocardial infarction			Healed myocardial infarction	G32..11	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66384	1204	Possible MI or uncertain date (2)	Myocardial infarction			Heart attack	G30..14	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66421	46017	Acute MI not further specified (5)	Myocardial infarction			Other acute myocardial infarction NOS	G30yz00	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66404	17872	Acute MI not further specified (5)	Myocardial infarction			Acute anteroseptal infarction	G301100	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66425	46112	Acute MI not further specified (5)	Myocardial infarction			Postoperative transmural myocardial infarction anterior wall	G380.00	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66408	23892	Acute MI not further specified (5)	Myocardial infarction			Posterior myocardial infarction NOS	G304.00	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66426	46276	Acute MI not further specified (5)	Myocardial infarction			Postoperative transmural myocardial infarction inferior wall	G381.00	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66400	13571	Acute MI not further specified (5)	Myocardial infarction			Thrombosis - coronary	G30..16	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66418	28736	Acute MI not further specified (5)	Myocardial infarction			Acute atrial infarction	G30y000	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66419	62626	Acute MI not further specified (5)	Myocardial infarction			Acute papillary muscle infarction	G30y100	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66407	29643	Acute MI not further specified (5)	Myocardial infarction			Acute inferoposterior infarction	G303.00	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66406	8935	Acute MI not further specified (5)	Myocardial infarction			Acute inferolateral infarction	G302.00	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66428	68748	Acute MI not further specified (5)	Myocardial infarction			Postoperative myocardial infarction, unspecified	G38z.00	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66436	36423	Complications of MI (7)	Myocardial infarction			Certain current complication follow acute myocardial infarct	G36..00	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
1297	3733	2021-10-06T16:08:05.401761Z	1501	2188	1	1501	2134	66414	30330	Acute MI not further specified (5)	Myocardial infarction			Acute Q-wave infarct	G309.00	3733	Myocardial infarction - Primary care	8	Med codes	Med codes	PH215	430	Myocardial infarction
